match_id,team,ratio_Pass_horizontal_zone_left_wing,ratio_Pass_horizontal_zone_centre,ratio_Pass_horizontal_zone_right_wing,ratio_Pass_vertical_zone_back,ratio_Pass_vertical_zone_middle,ratio_Pass_vertical_zone_forward,ratio_Pressure_horizontal_zone_left_wing,ratio_Pressure_horizontal_zone_centre,ratio_Pressure_horizontal_zone_right_wing,ratio_Pressure_vertical_zone_back,ratio_Pressure_vertical_zone_middle,ratio_Pressure_vertical_zone_forward,pass_count,shot_count,dribble_count,pass_normalised_count,shot_normalised_count,dribble_normalised_count,pass_direction_forward_ratio,pass_direction_sideways_ratio,pass_direction_backward_ratio,pass_short_ratio,pass_medium_ratio,pass_long_ratio,shot_aerial_won_ratio,shot_first_time_ratio,pass_success_ratio,pass_cross_ratio
3764235,Bristol City WFC,0.24074074074074073,0.5851851851851851,0.17407407407407408,0.34444444444444444,0.5259259259259259,0.12962962962962962,0.2054794520547945,0.5547945205479452,0.23972602739726026,0.4383561643835616,0.410958904109589,0.1506849315068493,270,1,16,0.24236983842010773,0.0008976660682226212,0.01436265709156194,0.4666666666666667,0.3333333333333333,0.2,0.4777777777777778,0.4740740740740741,0.04814814814814815,0.0,0.0,0.6481481481481481,0.007407407407407408
3764235,Chelsea FCW,0.22337662337662337,0.5194805194805194,0.2571428571428571,0.12727272727272726,0.4012987012987013,0.4714285714285714,0.1951219512195122,0.5040650406504065,0.3008130081300813,0.07317073170731707,0.34146341463414637,0.5853658536585366,770,36,22,0.3027919779787652,0.014156508061344868,0.008651199370821865,0.2675324675324675,0.5883116883116883,0.14415584415584415,0.5493506493506494,0.44025974025974024,0.01038961038961039,0.027777777777777776,0.2777777777777778,0.8597402597402597,0.023376623376623377
3764236,Aston Villa,0.208955223880597,0.4925373134328358,0.29850746268656714,0.27761194029850744,0.47761194029850745,0.24477611940298508,0.1925133689839572,0.5133689839572193,0.29411764705882354,0.3155080213903743,0.40106951871657753,0.28342245989304815,335,8,35,0.23608174770965468,0.005637773079633545,0.02466525722339676,0.47761194029850745,0.42686567164179107,0.0955223880597015,0.5432835820895522,0.44776119402985076,0.008955223880597015,0.0,0.125,0.6656716417910448,0.029850746268656716
3764236,Reading WFC,0.2950391644908616,0.5404699738903395,0.16449086161879894,0.1906005221932115,0.43342036553524804,0.37597911227154046,0.3611111111111111,0.4583333333333333,0.18055555555555555,0.1712962962962963,0.38425925925925924,0.4444444444444444,383,25,16,0.24179292929292928,0.015782828282828284,0.010101010101010102,0.40992167101827676,0.45430809399477806,0.13577023498694518,0.5065274151436031,0.4725848563968668,0.020887728459530026,0.0,0.4,0.7180156657963447,0.031331592689295036
3764237,Birmingham City WFC,0.3039443155452436,0.5081206496519721,0.18793503480278423,0.345707656612529,0.5220417633410673,0.13225058004640372,0.21164021164021163,0.43386243386243384,0.3544973544973545,0.31746031746031744,0.37037037037037035,0.31216931216931215,431,6,17,0.2596385542168675,0.0036144578313253013,0.010240963855421687,0.4013921113689095,0.4617169373549884,0.1368909512761021,0.5406032482598608,0.419953596287703,0.03944315545243619,0.16666666666666666,0.16666666666666666,0.7354988399071926,0.013921113689095127
3764237,Manchester United,0.2601626016260163,0.4959349593495935,0.24390243902439024,0.19308943089430894,0.524390243902439,0.28252032520325204,0.19863013698630136,0.3424657534246575,0.4589041095890411,0.1643835616438356,0.3287671232876712,0.5068493150684932,492,25,24,0.27749576988155666,0.01410039481105471,0.01353637901861252,0.33739837398373984,0.5060975609756098,0.1565040650406504,0.5060975609756098,0.4715447154471545,0.022357723577235773,0.08,0.48,0.806910569105691,0.024390243902439025
3764238,Arsenal WFC,0.2199630314232902,0.4824399260628466,0.2975970425138632,0.20517560073937152,0.532347504621072,0.26247689463955637,0.3787878787878788,0.25757575757575757,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,541,25,13,0.30139275766016715,0.013927576601671309,0.0072423398328690805,0.27726432532347506,0.5434380776340111,0.17929759704251386,0.5194085027726433,0.4565619223659889,0.024029574861367836,0.04,0.48,0.8465804066543438,0.024029574861367836
3764238,West Ham United LFC,0.291005291005291,0.4497354497354497,0.25925925925925924,0.29894179894179895,0.4947089947089947,0.20634920634920634,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2261904761904762,0.44642857142857145,0.3273809523809524,378,3,20,0.27331887201735355,0.0021691973969631237,0.014461315979754157,0.37566137566137564,0.4470899470899471,0.17724867724867724,0.46296296296296297,0.48677248677248675,0.05026455026455026,0.0,0.3333333333333333,0.7328042328042328,0.0291005291005291
3764239,Everton LFC,0.2646420824295011,0.42733188720173537,0.3080260303687636,0.21258134490238612,0.5010845986984815,0.28633405639913234,0.29775280898876405,0.38764044943820225,0.3146067415730337,0.1348314606741573,0.34269662921348315,0.5224719101123596,461,8,14,0.2842170160295931,0.004932182490752158,0.008631319358816275,0.38177874186550975,0.48156182212581344,0.13665943600867678,0.5314533622559653,0.44251626898047725,0.026030368763557483,0.125,0.25,0.6984815618221258,0.015184381778741865
3764239,Tottenham Hotspur Women,0.26666666666666666,0.4622222222222222,0.27111111111111114,0.2688888888888889,0.52,0.2111111111111111,0.3157894736842105,0.35526315789473684,0.32894736842105265,0.21710526315789475,0.4342105263157895,0.34868421052631576,450,9,18,0.27624309392265195,0.0055248618784530384,0.011049723756906077,0.38,0.4911111111111111,0.1288888888888889,0.58,0.40444444444444444,0.015555555555555555,0.0,0.0,0.6933333333333334,0.006666666666666667
3764240,Bristol City WFC,0.21779141104294478,0.5276073619631901,0.254601226993865,0.3220858895705521,0.4171779141104294,0.2607361963190184,0.2949640287769784,0.31654676258992803,0.38848920863309355,0.2158273381294964,0.48201438848920863,0.302158273381295,326,10,10,0.27212020033388984,0.008347245409015025,0.008347245409015025,0.4171779141104294,0.4294478527607362,0.15337423312883436,0.5184049079754601,0.4570552147239264,0.024539877300613498,0.0,0.3,0.6871165644171779,0.024539877300613498
3764240,Everton LFC,0.34608985024958405,0.41098169717138106,0.24292845257903495,0.23793677204658903,0.4459234608985025,0.3161397670549085,0.32116788321167883,0.4233576642335766,0.25547445255474455,0.1386861313868613,0.4744525547445255,0.38686131386861317,601,14,14,0.3078893442622951,0.007172131147540984,0.007172131147540984,0.3261231281198003,0.5158069883527454,0.15806988352745424,0.5690515806988353,0.4176372712146423,0.013311148086522463,0.14285714285714285,0.2857142857142857,0.8219633943427621,0.026622296173044926
3764241,Brighton & Hove Albion WFC,0.23850574712643677,0.47413793103448276,0.28735632183908044,0.3333333333333333,0.514367816091954,0.15229885057471265,0.30275229357798167,0.41743119266055045,0.2798165137614679,0.2889908256880734,0.43577981651376146,0.27522935779816515,348,7,8,0.2598954443614638,0.005227781926811053,0.00597460791635549,0.48563218390804597,0.367816091954023,0.14655172413793102,0.5316091954022989,0.4454022988505747,0.022988505747126436,0.0,0.14285714285714285,0.6436781609195402,0.02586206896551724
3764241,Manchester City WFC,0.2492753623188406,0.45072463768115945,0.3,0.2144927536231884,0.41739130434782606,0.3681159420289855,0.22448979591836735,0.47959183673469385,0.29591836734693877,0.11224489795918367,0.30612244897959184,0.5816326530612245,690,15,23,0.3159340659340659,0.006868131868131868,0.010531135531135532,0.3463768115942029,0.4681159420289855,0.1855072463768116,0.5579710144927537,0.4246376811594203,0.017391304347826087,0.0,0.13333333333333333,0.8101449275362319,0.02753623188405797
3775540,Aston Villa,0.24242424242424243,0.3939393939393939,0.36363636363636365,0.18732782369146006,0.4573002754820937,0.35537190082644626,0.3317307692307692,0.4423076923076923,0.22596153846153846,0.2692307692307692,0.4375,0.2932692307692308,363,13,32,0.23464770523594053,0.008403361344537815,0.02068519715578539,0.5564738292011019,0.33608815426997246,0.10743801652892562,0.509641873278237,0.46831955922865015,0.02203856749311295,0.23076923076923078,0.23076923076923078,0.5922865013774105,0.030303030303030304
3775540,Bristol City WFC,0.2974828375286041,0.41876430205949655,0.2837528604118993,0.23569794050343248,0.47368421052631576,0.2906178489702517,0.33663366336633666,0.35148514851485146,0.3118811881188119,0.25742574257425743,0.36633663366336633,0.37623762376237624,437,11,21,0.25495915985997664,0.006417736289381563,0.012252042007001166,0.47139588100686497,0.40274599542334094,0.12585812356979406,0.4805491990846682,0.4691075514874142,0.05034324942791762,0.18181818181818182,0.18181818181818182,0.6384439359267735,0.029748283752860413
3775541,Aston Villa,0.2771929824561403,0.4842105263157895,0.23859649122807017,0.2736842105263158,0.5578947368421052,0.16842105263157894,0.23267326732673269,0.4306930693069307,0.33663366336633666,0.1782178217821782,0.5643564356435643,0.25742574257425743,285,0,14,0.24484536082474226,0.0,0.012027491408934709,0.512280701754386,0.3543859649122807,0.13333333333333333,0.5087719298245614,0.4631578947368421,0.028070175438596492,,,0.5859649122807018,0.014035087719298246
3775541,Manchester United,0.25936599423631124,0.49135446685878964,0.24927953890489912,0.13688760806916425,0.5201729106628242,0.34293948126801155,0.27218934911242604,0.40828402366863903,0.31952662721893493,0.11242603550295859,0.33727810650887574,0.5502958579881657,694,15,28,0.2991379310344828,0.00646551724137931,0.01206896551724138,0.28097982708933716,0.5547550432276657,0.1642651296829971,0.521613832853026,0.47262247838616717,0.005763688760806916,0.13333333333333333,0.3333333333333333,0.8342939481268011,0.020172910662824207
3775542,Bristol City WFC,0.2398843930635838,0.3959537572254335,0.36416184971098264,0.3554913294797688,0.3959537572254335,0.24855491329479767,0.1981981981981982,0.43243243243243246,0.36936936936936937,0.2882882882882883,0.3963963963963964,0.3153153153153153,346,9,18,0.26251896813353565,0.006828528072837633,0.013657056145675266,0.44508670520231214,0.41329479768786126,0.1416184971098266,0.47398843930635837,0.5144508670520231,0.011560693641618497,0.0,0.5555555555555556,0.708092485549133,0.031791907514450865
3775542,Everton LFC,0.2935323383084577,0.38971807628524047,0.3167495854063018,0.24378109452736318,0.3996683250414594,0.35655058043117743,0.33,0.42,0.25,0.15,0.41,0.44,603,17,20,0.2980721700444884,0.008403361344537815,0.009886307464162136,0.29850746268656714,0.5140961857379768,0.18739635157545606,0.5140961857379768,0.47429519071310117,0.011608623548922056,0.11764705882352941,0.5882352941176471,0.8092868988391376,0.028192371475953566
3775543,Arsenal WFC,0.24732620320855614,0.5374331550802139,0.21524064171122995,0.2914438502673797,0.4184491978609626,0.29010695187165775,0.21705426356589147,0.4496124031007752,0.3333333333333333,0.10077519379844961,0.4573643410852713,0.4418604651162791,748,15,19,0.29931972789115646,0.006002400960384154,0.007603041216486595,0.23663101604278075,0.6203208556149733,0.14304812834224598,0.45989304812834225,0.5307486631016043,0.009358288770053475,0.0,0.4,0.8462566844919787,0.02406417112299465
3775543,Brighton & Hove Albion WFC,0.24102564102564103,0.5743589743589743,0.18461538461538463,0.23846153846153847,0.5256410256410257,0.2358974358974359,0.19576719576719576,0.5925925925925926,0.21164021164021163,0.20105820105820105,0.4497354497354497,0.3492063492063492,390,8,11,0.261219022103148,0.0053583389149363695,0.007367716008037508,0.3564102564102564,0.5,0.14358974358974358,0.5282051282051282,0.4512820512820513,0.020512820512820513,0.125,0.125,0.7564102564102564,0.01282051282051282
3775544,Aston Villa,0.23529411764705882,0.42560553633217996,0.3391003460207612,0.314878892733564,0.42214532871972316,0.2629757785467128,0.2676767676767677,0.4494949494949495,0.2828282828282828,0.32323232323232326,0.398989898989899,0.2777777777777778,289,7,26,0.218442932728647,0.005291005291005291,0.019652305366591082,0.5778546712802768,0.33217993079584773,0.08996539792387544,0.4982698961937716,0.44982698961937717,0.05190311418685121,0.14285714285714285,0.0,0.5432525951557093,0.01730103806228374
3775544,West Ham United LFC,0.2751004016064257,0.41365461847389556,0.3112449799196787,0.14457831325301204,0.40763052208835343,0.44779116465863456,0.3368421052631579,0.41578947368421054,0.24736842105263157,0.18947368421052632,0.3526315789473684,0.45789473684210524,498,26,26,0.2721311475409836,0.014207650273224045,0.014207650273224045,0.38353413654618473,0.5321285140562249,0.08433734939759036,0.5180722891566265,0.4678714859437751,0.014056224899598393,0.11538461538461539,0.4230769230769231,0.7028112449799196,0.05823293172690763
3775545,Manchester City WFC,0.2391653290529695,0.5152487961476726,0.24558587479935795,0.12199036918138041,0.5425361155698234,0.33547351524879615,0.2890625,0.3828125,0.328125,0.0859375,0.3359375,0.578125,623,24,26,0.29995185363505056,0.011555127587867116,0.012518054886856042,0.2680577849117175,0.5200642054574639,0.21187800963081863,0.6035313001605136,0.38202247191011235,0.014446227929373997,0.08333333333333333,0.16666666666666666,0.8571428571428571,0.011235955056179775
3775545,Tottenham Hotspur Women,0.24745762711864408,0.423728813559322,0.3288135593220339,0.4101694915254237,0.4610169491525424,0.1288135593220339,0.24285714285714285,0.44285714285714284,0.3142857142857143,0.23333333333333334,0.46190476190476193,0.3047619047619048,295,4,10,0.24380165289256198,0.003305785123966942,0.008264462809917356,0.4,0.4135593220338983,0.1864406779661017,0.49830508474576274,0.4847457627118644,0.01694915254237288,0.0,0.0,0.7186440677966102,0.013559322033898305
3775546,Bristol City WFC,0.3764705882352941,0.45294117647058824,0.17058823529411765,0.2411764705882353,0.4470588235294118,0.31176470588235294,0.3372093023255814,0.36046511627906974,0.3023255813953488,0.26744186046511625,0.47093023255813954,0.2616279069767442,340,11,22,0.24233784746970777,0.007840342124019958,0.015680684248039915,0.4970588235294118,0.3941176470588235,0.10882352941176471,0.4764705882352941,0.47941176470588237,0.04411764705882353,0.09090909090909091,0.36363636363636365,0.6,0.03235294117647059
3775546,Tottenham Hotspur Women,0.24735729386892177,0.4418604651162791,0.3107822410147992,0.18181818181818182,0.5200845665961945,0.29809725158562367,0.22033898305084745,0.423728813559322,0.3559322033898305,0.17796610169491525,0.4491525423728814,0.3728813559322034,473,20,12,0.2772567409144197,0.011723329425556858,0.007033997655334115,0.42283298097251587,0.45454545454545453,0.1226215644820296,0.5264270613107822,0.4608879492600423,0.012684989429175475,0.1,0.35,0.7124735729386892,0.02748414376321353
3775547,Birmingham City WFC,0.22613065326633167,0.45226130653266333,0.32160804020100503,0.45226130653266333,0.35678391959798994,0.19095477386934673,0.3112244897959184,0.4489795918367347,0.23979591836734693,0.35714285714285715,0.4642857142857143,0.17857142857142858,199,1,13,0.20431211498973306,0.001026694045174538,0.013347022587268994,0.5527638190954773,0.31155778894472363,0.135678391959799,0.47738693467336685,0.3969849246231156,0.12562814070351758,0.0,0.0,0.47738693467336685,0.01507537688442211
3775547,Manchester City WFC,0.24360699865410498,0.4697173620457604,0.28667563930013457,0.10497981157469717,0.47106325706594887,0.423956931359354,0.3465346534653465,0.43564356435643564,0.21782178217821782,0.15841584158415842,0.2871287128712871,0.5544554455445545,743,22,24,0.30105348460291737,0.008914100486223663,0.009724473257698542,0.24764468371467024,0.5706594885598923,0.1816958277254374,0.5114401076716016,0.48183041722745623,0.006729475100942127,0.09090909090909091,0.36363636363636365,0.873485868102288,0.02557200538358008
3775548,Arsenal WFC,0.25925925925925924,0.4492753623188406,0.2914653784219002,0.2608695652173913,0.4074074074074074,0.33172302737520126,0.22580645161290322,0.3387096774193548,0.43548387096774194,0.28225806451612906,0.3709677419354839,0.3467741935483871,621,7,33,0.2918233082706767,0.003289473684210526,0.01550751879699248,0.29790660225442833,0.5249597423510467,0.17713365539452497,0.5314009661835749,0.45893719806763283,0.00966183574879227,0.0,0.42857142857142855,0.789049919484702,0.027375201288244767
3775548,Chelsea FCW,0.3575268817204301,0.40053763440860213,0.24193548387096775,0.21774193548387097,0.41397849462365593,0.3682795698924731,0.30198019801980197,0.400990099009901,0.297029702970297,0.2376237623762376,0.39603960396039606,0.36633663366336633,372,10,12,0.24635761589403973,0.006622516556291391,0.007947019867549669,0.44086021505376344,0.4327956989247312,0.12634408602150538,0.4731182795698925,0.48655913978494625,0.04032258064516129,0.1,0.3,0.6774193548387096,0.021505376344086023
3775549,Birmingham City WFC,0.30223880597014924,0.44776119402985076,0.25,0.29850746268656714,0.376865671641791,0.3246268656716418,0.24180327868852458,0.47540983606557374,0.2827868852459016,0.29508196721311475,0.3975409836065574,0.3073770491803279,268,5,12,0.23304347826086957,0.004347826086956522,0.010434782608695653,0.5373134328358209,0.3283582089552239,0.13432835820895522,0.5335820895522388,0.35074626865671643,0.11567164179104478,0.0,0.0,0.5186567164179104,0.026119402985074626
3775549,Tottenham Hotspur Women,0.2939189189189189,0.46114864864864863,0.24493243243243243,0.20777027027027026,0.42567567567567566,0.36655405405405406,0.2918918918918919,0.4648648648648649,0.24324324324324326,0.21621621621621623,0.3567567567567568,0.42702702702702705,592,10,26,0.2792452830188679,0.0047169811320754715,0.012264150943396227,0.3564189189189189,0.5067567567567568,0.13682432432432431,0.5033783783783784,0.4864864864864865,0.010135135135135136,0.0,0.1,0.8209459459459459,0.033783783783783786
3775550,Chelsea FCW,0.35901926444833626,0.415061295971979,0.22591943957968477,0.2276707530647986,0.5253940455341506,0.2469352014010508,0.3314285714285714,0.29714285714285715,0.37142857142857144,0.09142857142857143,0.5371428571428571,0.37142857142857144,571,20,12,0.28707893413775765,0.010055304172951232,0.006033182503770739,0.3064798598949212,0.521891418563923,0.17162872154115585,0.4273204903677758,0.5621716287215411,0.010507880910683012,0.05,0.55,0.8283712784588442,0.01576182136602452
3775550,Everton LFC,0.2798573975044563,0.42602495543672014,0.29411764705882354,0.32085561497326204,0.47950089126559714,0.19964349376114082,0.2876712328767123,0.3767123287671233,0.3356164383561644,0.2602739726027397,0.3972602739726027,0.3424657534246575,561,6,13,0.2846270928462709,0.0030441400304414,0.006595636732623034,0.32620320855614976,0.48841354723707664,0.18538324420677363,0.5454545454545454,0.4474153297682709,0.0071301247771836,0.3333333333333333,0.3333333333333333,0.8003565062388592,0.024955436720142603
3775551,Arsenal WFC,0.23495145631067962,0.5203883495145631,0.2446601941747573,0.34951456310679613,0.3611650485436893,0.28932038834951457,0.29508196721311475,0.5300546448087432,0.17486338797814208,0.3442622950819672,0.45901639344262296,0.19672131147540983,515,9,18,0.27792768483540203,0.004856988667026443,0.009713977334052886,0.36893203883495146,0.47572815533980584,0.1553398058252427,0.4621359223300971,0.5281553398058253,0.009708737864077669,0.0,0.3333333333333333,0.7223300970873786,0.021359223300970873
3775551,Manchester United,0.21541950113378686,0.5079365079365079,0.2766439909297052,0.14965986394557823,0.4126984126984127,0.4376417233560091,0.19863013698630136,0.4863013698630137,0.3150684931506849,0.23972602739726026,0.363013698630137,0.3972602739726027,441,24,20,0.2722222222222222,0.014814814814814815,0.012345679012345678,0.39909297052154197,0.4897959183673469,0.1111111111111111,0.528344671201814,0.4603174603174603,0.011337868480725623,0.08333333333333333,0.3333333333333333,0.7210884353741497,0.024943310657596373
3775552,Everton LFC,0.37250996015936255,0.40836653386454186,0.21912350597609562,0.2788844621513944,0.4043824701195219,0.31673306772908366,0.37438423645320196,0.3793103448275862,0.24630541871921183,0.19704433497536947,0.46798029556650245,0.33497536945812806,502,15,24,0.26830571886691607,0.008017103153393906,0.012827365045430252,0.36254980079681276,0.4960159362549801,0.14143426294820718,0.5358565737051793,0.450199203187251,0.013944223107569721,0.3333333333333333,0.2,0.7430278884462151,0.027888446215139442
3775552,Tottenham Hotspur Women,0.21226415094339623,0.4386792452830189,0.3490566037735849,0.25,0.45754716981132076,0.29245283018867924,0.30357142857142855,0.31547619047619047,0.38095238095238093,0.2976190476190476,0.47023809523809523,0.23214285714285715,424,10,13,0.25681405208964264,0.0060569351907934586,0.007874015748031496,0.41273584905660377,0.455188679245283,0.1320754716981132,0.5023584905660378,0.47877358490566035,0.018867924528301886,0.1,0.3,0.6886792452830188,0.025943396226415096
3775553,Birmingham City WFC,0.28165374677002586,0.48578811369509045,0.23255813953488372,0.2997416020671835,0.4444444444444444,0.2558139534883721,0.3089430894308943,0.37398373983739835,0.3170731707317073,0.21951219512195122,0.4065040650406504,0.37398373983739835,387,8,15,0.271198318149965,0.005606166783461808,0.01051156271899089,0.4780361757105943,0.3953488372093023,0.12661498708010335,0.5064599483204134,0.4599483204134367,0.03359173126614987,0.125,0.25,0.661498708010336,0.01808785529715762
3775553,West Ham United LFC,0.22796934865900384,0.4329501915708812,0.3390804597701149,0.19348659003831417,0.5517241379310345,0.2547892720306513,0.25153374233128833,0.4785276073619632,0.26993865030674846,0.12269938650306748,0.5030674846625767,0.37423312883435583,522,13,25,0.2888765910348644,0.007194244604316547,0.01383508577753182,0.3563218390804598,0.5019157088122606,0.1417624521072797,0.4559386973180077,0.5363984674329502,0.007662835249042145,0.07692307692307693,0.38461538461538464,0.7605363984674329,0.02681992337164751
3775554,Everton LFC,0.2746478873239437,0.4061032863849765,0.3192488262910798,0.20422535211267606,0.39906103286384975,0.3967136150234742,0.21022727272727273,0.4431818181818182,0.3465909090909091,0.13636363636363635,0.4375,0.42613636363636365,426,19,13,0.2708200890019072,0.012078830260648443,0.008264462809917356,0.4295774647887324,0.45774647887323944,0.11267605633802817,0.5375586854460094,0.43661971830985913,0.025821596244131457,0.05263157894736842,0.47368421052631576,0.6784037558685446,0.035211267605633804
3775554,Reading WFC,0.27314814814814814,0.5254629629629629,0.2013888888888889,0.2777777777777778,0.4652777777777778,0.2569444444444444,0.2972972972972973,0.42567567567567566,0.27702702702702703,0.27702702702702703,0.44594594594594594,0.27702702702702703,432,8,20,0.2823529411764706,0.00522875816993464,0.013071895424836602,0.44212962962962965,0.4027777777777778,0.1550925925925926,0.4675925925925926,0.5092592592592593,0.023148148148148147,0.125,0.25,0.6643518518518519,0.011574074074074073
3775555,Chelsea FCW,0.2779605263157895,0.4654605263157895,0.2565789473684211,0.20230263157894737,0.48519736842105265,0.3125,0.2653061224489796,0.3197278911564626,0.41496598639455784,0.06802721088435375,0.47619047619047616,0.4557823129251701,608,21,14,0.304152076038019,0.010505252626313157,0.007003501750875438,0.3305921052631579,0.5098684210526315,0.15953947368421054,0.43585526315789475,0.5460526315789473,0.018092105263157895,0.09523809523809523,0.5238095238095238,0.7861842105263158,0.04111842105263158
3775555,Tottenham Hotspur Women,0.30612244897959184,0.4260204081632653,0.26785714285714285,0.30612244897959184,0.5153061224489796,0.17857142857142858,0.27049180327868855,0.4672131147540984,0.26229508196721313,0.26229508196721313,0.4918032786885246,0.2459016393442623,392,5,5,0.27393431167016075,0.0034940600978336828,0.0034940600978336828,0.45918367346938777,0.37755102040816324,0.16326530612244897,0.5867346938775511,0.39285714285714285,0.02040816326530612,0.0,0.6,0.7193877551020408,0.012755102040816327
